Calculation1,Number of Records,Base Experience,Base Happiness,Base Stat,Capture Rate,Color Id,Conquest Order,Effort,Evolution Chain Id,Evolves From Species Id,Forms Switchable,Gender Rate,Generation Id (Generation Names.Csv),Generation Id,Growth Rate Id,Habitat Id,Has Gender Differences,Hatch Counter,Height,Id (Generations.Csv),Id (Pokemon Species.Csv),Id,Identifier (Generations.Csv),Identifier (Pokemon Species.Csv),Identifier,Is Baby,Is Default,Local Language Id (Generation Names.Csv),Local Language Id (Type Names.Csv),Local Language Id,Main Region Id,Name (Generation Names.Csv),Name (Type Names.Csv),Name,Order (Pokemon Species.Csv),Order,Pokemon Id (Pokemon Types.Csv),Pokemon Id,Shape Id,Slot,Species Id,Stat Id (Stat Names.Csv),Stat Id,Type Id (Type Names.Csv),Type Id,Weight
60,1,128,70,60,120,6,46,0,89,179,0,4,2,2,4,3,0,20,8,2,180,180,generation-ii,flaaffy,flaaffy,0,1,6,5,5,2,Generation II,Électrik,Défense Spéciale,209,251,180,180,6,1,180,5,5,13,13,133
45,1,128,70,45,120,6,46,0,89,179,0,4,2,2,4,3,0,20,8,2,180,180,generation-ii,flaaffy,flaaffy,0,1,6,5,5,2,Generation II,Électrik,Vitesse,209,251,180,180,6,1,180,6,6,13,13,133
90,1,230,70,90,45,10,47,0,89,180,1,4,2,2,4,3,0,20,14,2,181,181,generation-ii,ampharos,ampharos,0,1,6,5,5,2,Generation II,Électrik,PV,210,252,181,181,6,1,181,1,1,13,13,615
75,1,230,70,75,45,10,47,0,89,180,1,4,2,2,4,3,0,20,14,2,181,181,generation-ii,ampharos,ampharos,0,1,6,5,5,2,Generation II,Électrik,Attaque,210,252,181,181,6,1,181,2,2,13,13,615
85,1,230,70,85,45,10,47,0,89,180,1,4,2,2,4,3,0,20,14,2,181,181,generation-ii,ampharos,ampharos,0,1,6,5,5,2,Generation II,Électrik,Défense,210,252,181,181,6,1,181,3,3,13,13,615
115,1,230,70,115,45,10,47,3,89,180,1,4,2,2,4,3,0,20,14,2,181,181,generation-ii,ampharos,ampharos,0,1,6,5,5,2,Generation II,Électrik,Attaque Spéciale,210,252,181,181,6,1,181,4,4,13,13,615
90,1,230,70,90,45,10,47,0,89,180,1,4,2,2,4,3,0,20,14,2,181,181,generation-ii,ampharos,ampharos,0,1,6,5,5,2,Generation II,Électrik,Défense Spéciale,210,252,181,181,6,1,181,5,5,13,13,615
55,1,230,70,55,45,10,47,0,89,180,1,4,2,2,4,3,0,20,14,2,181,181,generation-ii,ampharos,ampharos,0,1,6,5,5,2,Generation II,Électrik,Vitesse,210,252,181,181,6,1,181,6,6,13,13,615
75,1,221,70,75,45,5,,0,18,44,0,4,2,2,4,3,0,20,4,2,182,182,generation-ii,bellossom,bellossom,0,1,6,5,5,2,Generation II,Plante,PV,50,70,182,182,12,1,182,1,1,12,12,58
80,1,221,70,80,45,5,,0,18,44,0,4,2,2,4,3,0,20,4,2,182,182,generation-ii,bellossom,bellossom,0,1,6,5,5,2,Generation II,Plante,Attaque,50,70,182,182,12,1,182,2,2,12,12,58
95,1,221,70,95,45,5,,0,18,44,0,4,2,2,4,3,0,20,4,2,182,182,generation-ii,bellossom,bellossom,0,1,6,5,5,2,Generation II,Plante,Défense,50,70,182,182,12,1,182,3,3,12,12,58
90,1,221,70,90,45,5,,0,18,44,0,4,2,2,4,3,0,20,4,2,182,182,generation-ii,bellossom,bellossom,0,1,6,5,5,2,Generation II,Plante,Attaque Spéciale,50,70,182,182,12,1,182,4,4,12,12,58
100,1,221,70,100,45,5,,3,18,44,0,4,2,2,4,3,0,20,4,2,182,182,generation-ii,bellossom,bellossom,0,1,6,5,5,2,Generation II,Plante,Défense Spéciale,50,70,182,182,12,1,182,5,5,12,12,58
50,1,221,70,50,45,5,,0,18,44,0,4,2,2,4,3,0,20,4,2,182,182,generation-ii,bellossom,bellossom,0,1,6,5,5,2,Generation II,Plante,Vitesse,50,70,182,182,12,1,182,6,6,12,12,58
70,1,88,70,70,190,2,,2,90,298,0,4,2,2,3,9,0,10,4,2,183,183,generation-ii,marill,marill,0,1,6,5,5,2,Generation II,Eau,PV,212,255,183,183,6,1,183,1,1,11,11,85
20,1,88,70,20,190,2,,0,90,298,0,4,2,2,3,9,0,10,4,2,183,183,generation-ii,marill,marill,0,1,6,5,5,2,Generation II,Eau,Attaque,212,255,183,183,6,1,183,2,2,11,11,85
50,1,88,70,50,190,2,,0,90,298,0,4,2,2,3,9,0,10,4,2,183,183,generation-ii,marill,marill,0,1,6,5,5,2,Generation II,Eau,Défense,212,255,183,183,6,1,183,3,3,11,11,85
20,1,88,70,20,190,2,,0,90,298,0,4,2,2,3,9,0,10,4,2,183,183,generation-ii,marill,marill,0,1,6,5,5,2,Generation II,Eau,Attaque Spéciale,212,255,183,183,6,1,183,4,4,11,11,85
50,1,88,70,50,190,2,,0,90,298,0,4,2,2,3,9,0,10,4,2,183,183,generation-ii,marill,marill,0,1,6,5,5,2,Generation II,Eau,Défense Spéciale,212,255,183,183,6,1,183,5,5,11,11,85
40,1,88,70,40,190,2,,0,90,298,0,4,2,2,3,9,0,10,4,2,183,183,generation-ii,marill,marill,0,1,6,5,5,2,Generation II,Eau,Vitesse,212,255,183,183,6,1,183,6,6,11,11,85
100,1,189,70,100,75,2,,3,90,183,0,4,2,2,3,9,0,10,8,2,184,184,generation-ii,azumarill,azumarill,0,1,6,5,5,2,Generation II,Eau,PV,213,256,184,184,6,1,184,1,1,11,11,285
50,1,189,70,50,75,2,,0,90,183,0,4,2,2,3,9,0,10,8,2,184,184,generation-ii,azumarill,azumarill,0,1,6,5,5,2,Generation II,Eau,Attaque,213,256,184,184,6,1,184,2,2,11,11,285
80,1,189,70,80,75,2,,0,90,183,0,4,2,2,3,9,0,10,8,2,184,184,generation-ii,azumarill,azumarill,0,1,6,5,5,2,Generation II,Eau,Défense,213,256,184,184,6,1,184,3,3,11,11,285
60,1,189,70,60,75,2,,0,90,183,0,4,2,2,3,9,0,10,8,2,184,184,generation-ii,azumarill,azumarill,0,1,6,5,5,2,Generation II,Eau,Attaque Spéciale,213,256,184,184,6,1,184,4,4,11,11,285
80,1,189,70,80,75,2,,0,90,183,0,4,2,2,3,9,0,10,8,2,184,184,generation-ii,azumarill,azumarill,0,1,6,5,5,2,Generation II,Eau,Défense Spéciale,213,256,184,184,6,1,184,5,5,11,11,285
50,1,189,70,50,75,2,,0,90,183,0,4,2,2,3,9,0,10,8,2,184,184,generation-ii,azumarill,azumarill,0,1,6,5,5,2,Generation II,Eau,Vitesse,213,256,184,184,6,1,184,6,6,11,11,285
70,1,144,70,70,65,3,,0,91,438,0,4,2,2,2,2,1,20,12,2,185,185,generation-ii,sudowoodo,sudowoodo,0,1,6,5,5,2,Generation II,Roche,PV,215,258,185,185,12,1,185,1,1,6,6,380
100,1,144,70,100,65,3,,0,91,438,0,4,2,2,2,2,1,20,12,2,185,185,generation-ii,sudowoodo,sudowoodo,0,1,6,5,5,2,Generation II,Roche,Attaque,215,258,185,185,12,1,185,2,2,6,6,380
115,1,144,70,115,65,3,,2,91,438,0,4,2,2,2,2,1,20,12,2,185,185,generation-ii,sudowoodo,sudowoodo,0,1,6,5,5,2,Generation II,Roche,Défense,215,258,185,185,12,1,185,3,3,6,6,380
30,1,144,70,30,65,3,,0,91,438,0,4,2,2,2,2,1,20,12,2,185,185,generation-ii,sudowoodo,sudowoodo,0,1,6,5,5,2,Generation II,Roche,Attaque Spéciale,215,258,185,185,12,1,185,4,4,6,6,380
65,1,144,70,65,65,3,,0,91,438,0,4,2,2,2,2,1,20,12,2,185,185,generation-ii,sudowoodo,sudowoodo,0,1,6,5,5,2,Generation II,Roche,Défense Spéciale,215,258,185,185,12,1,185,5,5,6,6,380
30,1,144,70,30,65,3,,0,91,438,0,4,2,2,2,2,1,20,12,2,185,185,generation-ii,sudowoodo,sudowoodo,0,1,6,5,5,2,Generation II,Roche,Vitesse,215,258,185,185,12,1,185,6,6,6,6,380
90,1,225,70,90,45,5,,0,26,61,0,4,2,2,4,9,1,20,11,2,186,186,generation-ii,politoed,politoed,0,1,6,5,5,2,Generation II,Eau,PV,68,92,186,186,12,1,186,1,1,11,11,339
75,1,225,70,75,45,5,,0,26,61,0,4,2,2,4,9,1,20,11,2,186,186,generation-ii,politoed,politoed,0,1,6,5,5,2,Generation II,Eau,Attaque,68,92,186,186,12,1,186,2,2,11,11,339
75,1,225,70,75,45,5,,0,26,61,0,4,2,2,4,9,1,20,11,2,186,186,generation-ii,politoed,politoed,0,1,6,5,5,2,Generation II,Eau,Défense,68,92,186,186,12,1,186,3,3,11,11,339
90,1,225,70,90,45,5,,0,26,61,0,4,2,2,4,9,1,20,11,2,186,186,generation-ii,politoed,politoed,0,1,6,5,5,2,Generation II,Eau,Attaque Spéciale,68,92,186,186,12,1,186,4,4,11,11,339
100,1,225,70,100,45,5,,3,26,61,0,4,2,2,4,9,1,20,11,2,186,186,generation-ii,politoed,politoed,0,1,6,5,5,2,Generation II,Eau,Défense Spéciale,68,92,186,186,12,1,186,5,5,11,11,339
70,1,225,70,70,45,5,,0,26,61,0,4,2,2,4,9,1,20,11,2,186,186,generation-ii,politoed,politoed,0,1,6,5,5,2,Generation II,Eau,Vitesse,68,92,186,186,12,1,186,6,6,11,11,339
35,1,50,70,35,255,6,,0,92,,0,4,2,2,4,3,0,20,4,2,187,187,generation-ii,hoppip,hoppip,0,1,6,5,5,2,Generation II,Plante,PV,216,259,187,187,6,1,187,1,1,12,12,5
35,1,50,70,35,255,6,,0,92,,0,4,2,2,4,3,0,20,4,2,187,187,generation-ii,hoppip,hoppip,0,1,6,5,5,2,Generation II,Plante,Attaque,216,259,187,187,6,1,187,2,2,12,12,5
40,1,50,70,40,255,6,,0,92,,0,4,2,2,4,3,0,20,4,2,187,187,generation-ii,hoppip,hoppip,0,1,6,5,5,2,Generation II,Plante,Défense,216,259,187,187,6,1,187,3,3,12,12,5
35,1,50,70,35,255,6,,0,92,,0,4,2,2,4,3,0,20,4,2,187,187,generation-ii,hoppip,hoppip,0,1,6,5,5,2,Generation II,Plante,Attaque Spéciale,216,259,187,187,6,1,187,4,4,12,12,5
55,1,50,70,55,255,6,,1,92,,0,4,2,2,4,3,0,20,4,2,187,187,generation-ii,hoppip,hoppip,0,1,6,5,5,2,Generation II,Plante,Défense Spéciale,216,259,187,187,6,1,187,5,5,12,12,5
50,1,50,70,50,255,6,,0,92,,0,4,2,2,4,3,0,20,4,2,187,187,generation-ii,hoppip,hoppip,0,1,6,5,5,2,Generation II,Plante,Vitesse,216,259,187,187,6,1,187,6,6,12,12,5
55,1,119,70,55,120,5,,0,92,187,0,4,2,2,4,3,0,20,6,2,188,188,generation-ii,skiploom,skiploom,0,1,6,5,5,2,Generation II,Plante,PV,217,260,188,188,6,1,188,1,1,12,12,10
45,1,119,70,45,120,5,,0,92,187,0,4,2,2,4,3,0,20,6,2,188,188,generation-ii,skiploom,skiploom,0,1,6,5,5,2,Generation II,Plante,Attaque,217,260,188,188,6,1,188,2,2,12,12,10
50,1,119,70,50,120,5,,0,92,187,0,4,2,2,4,3,0,20,6,2,188,188,generation-ii,skiploom,skiploom,0,1,6,5,5,2,Generation II,Plante,Défense,217,260,188,188,6,1,188,3,3,12,12,10
45,1,119,70,45,120,5,,0,92,187,0,4,2,2,4,3,0,20,6,2,188,188,generation-ii,skiploom,skiploom,0,1,6,5,5,2,Generation II,Plante,Attaque Spéciale,217,260,188,188,6,1,188,4,4,12,12,10
65,1,119,70,65,120,5,,0,92,187,0,4,2,2,4,3,0,20,6,2,188,188,generation-ii,skiploom,skiploom,0,1,6,5,5,2,Generation II,Plante,Défense Spéciale,217,260,188,188,6,1,188,5,5,12,12,10
80,1,119,70,80,120,5,,2,92,187,0,4,2,2,4,3,0,20,6,2,188,188,generation-ii,skiploom,skiploom,0,1,6,5,5,2,Generation II,Plante,Vitesse,217,260,188,188,6,1,188,6,6,12,12,10
75,1,207,70,75,45,2,,0,92,188,0,4,2,2,4,3,0,20,8,2,189,189,generation-ii,jumpluff,jumpluff,0,1,6,5,5,2,Generation II,Plante,PV,218,261,189,189,6,1,189,1,1,12,12,30
55,1,207,70,55,45,2,,0,92,188,0,4,2,2,4,3,0,20,8,2,189,189,generation-ii,jumpluff,jumpluff,0,1,6,5,5,2,Generation II,Plante,Attaque,218,261,189,189,6,1,189,2,2,12,12,30
70,1,207,70,70,45,2,,0,92,188,0,4,2,2,4,3,0,20,8,2,189,189,generation-ii,jumpluff,jumpluff,0,1,6,5,5,2,Generation II,Plante,Défense,218,261,189,189,6,1,189,3,3,12,12,30
55,1,207,70,55,45,2,,0,92,188,0,4,2,2,4,3,0,20,8,2,189,189,generation-ii,jumpluff,jumpluff,0,1,6,5,5,2,Generation II,Plante,Attaque Spéciale,218,261,189,189,6,1,189,4,4,12,12,30
95,1,207,70,95,45,2,,0,92,188,0,4,2,2,4,3,0,20,8,2,189,189,generation-ii,jumpluff,jumpluff,0,1,6,5,5,2,Generation II,Plante,Défense Spéciale,218,261,189,189,6,1,189,5,5,12,12,30
110,1,207,70,110,45,2,,3,92,188,0,4,2,2,4,3,0,20,8,2,189,189,generation-ii,jumpluff,jumpluff,0,1,6,5,5,2,Generation II,Plante,Vitesse,218,261,189,189,6,1,189,6,6,12,12,30
55,1,72,70,55,45,7,,0,93,,0,4,2,2,3,2,1,20,8,2,190,190,generation-ii,aipom,aipom,0,1,6,5,5,2,Generation II,Normal,PV,219,262,190,190,6,1,190,1,1,1,1,115
70,1,72,70,70,45,7,,0,93,,0,4,2,2,3,2,1,20,8,2,190,190,generation-ii,aipom,aipom,0,1,6,5,5,2,Generation II,Normal,Attaque,219,262,190,190,6,1,190,2,2,1,1,115
55,1,72,70,55,45,7,,0,93,,0,4,2,2,3,2,1,20,8,2,190,190,generation-ii,aipom,aipom,0,1,6,5,5,2,Generation II,Normal,Défense,219,262,190,190,6,1,190,3,3,1,1,115
40,1,72,70,40,45,7,,0,93,,0,4,2,2,3,2,1,20,8,2,190,190,generation-ii,aipom,aipom,0,1,6,5,5,2,Generation II,Normal,Attaque Spéciale,219,262,190,190,6,1,190,4,4,1,1,115
55,1,72,70,55,45,7,,0,93,,0,4,2,2,3,2,1,20,8,2,190,190,generation-ii,aipom,aipom,0,1,6,5,5,2,Generation II,Normal,Défense Spéciale,219,262,190,190,6,1,190,5,5,1,1,115
85,1,72,70,85,45,7,,1,93,,0,4,2,2,3,2,1,20,8,2,190,190,generation-ii,aipom,aipom,0,1,6,5,5,2,Generation II,Normal,Vitesse,219,262,190,190,6,1,190,6,6,1,1,115
30,1,36,70,30,235,10,,0,94,,0,4,2,2,4,3,0,20,3,2,191,191,generation-ii,sunkern,sunkern,0,1,6,5,5,2,Generation II,Plante,PV,221,264,191,191,1,1,191,1,1,12,12,18
30,1,36,70,30,235,10,,0,94,,0,4,2,2,4,3,0,20,3,2,191,191,generation-ii,sunkern,sunkern,0,1,6,5,5,2,Generation II,Plante,Attaque,221,264,191,191,1,1,191,2,2,12,12,18
30,1,36,70,30,235,10,,0,94,,0,4,2,2,4,3,0,20,3,2,191,191,generation-ii,sunkern,sunkern,0,1,6,5,5,2,Generation II,Plante,Défense,221,264,191,191,1,1,191,3,3,12,12,18
30,1,36,70,30,235,10,,1,94,,0,4,2,2,4,3,0,20,3,2,191,191,generation-ii,sunkern,sunkern,0,1,6,5,5,2,Generation II,Plante,Attaque Spéciale,221,264,191,191,1,1,191,4,4,12,12,18
30,1,36,70,30,235,10,,0,94,,0,4,2,2,4,3,0,20,3,2,191,191,generation-ii,sunkern,sunkern,0,1,6,5,5,2,Generation II,Plante,Défense Spéciale,221,264,191,191,1,1,191,5,5,12,12,18
30,1,36,70,30,235,10,,0,94,,0,4,2,2,4,3,0,20,3,2,191,191,generation-ii,sunkern,sunkern,0,1,6,5,5,2,Generation II,Plante,Vitesse,221,264,191,191,1,1,191,6,6,12,12,18
75,1,149,70,75,120,10,,0,94,191,0,4,2,2,4,3,0,20,8,2,192,192,generation-ii,sunflora,sunflora,0,1,6,5,5,2,Generation II,Plante,PV,222,265,192,192,12,1,192,1,1,12,12,85
75,1,149,70,75,120,10,,0,94,191,0,4,2,2,4,3,0,20,8,2,192,192,generation-ii,sunflora,sunflora,0,1,6,5,5,2,Generation II,Plante,Attaque,222,265,192,192,12,1,192,2,2,12,12,85
55,1,149,70,55,120,10,,0,94,191,0,4,2,2,4,3,0,20,8,2,192,192,generation-ii,sunflora,sunflora,0,1,6,5,5,2,Generation II,Plante,Défense,222,265,192,192,12,1,192,3,3,12,12,85
105,1,149,70,105,120,10,,2,94,191,0,4,2,2,4,3,0,20,8,2,192,192,generation-ii,sunflora,sunflora,0,1,6,5,5,2,Generation II,Plante,Attaque Spéciale,222,265,192,192,12,1,192,4,4,12,12,85
85,1,149,70,85,120,10,,0,94,191,0,4,2,2,4,3,0,20,8,2,192,192,generation-ii,sunflora,sunflora,0,1,6,5,5,2,Generation II,Plante,Défense Spéciale,222,265,192,192,12,1,192,5,5,12,12,85
30,1,149,70,30,120,10,,0,94,191,0,4,2,2,4,3,0,20,8,2,192,192,generation-ii,sunflora,sunflora,0,1,6,5,5,2,Generation II,Plante,Vitesse,222,265,192,192,12,1,192,6,6,12,12,85
65,1,78,70,65,75,8,,0,95,,0,4,2,2,2,2,0,20,12,2,193,193,generation-ii,yanma,yanma,0,1,6,5,5,2,Generation II,Insecte,PV,223,266,193,193,13,1,193,1,1,7,7,380
65,1,78,70,65,75,8,,0,95,,0,4,2,2,2,2,0,20,12,2,193,193,generation-ii,yanma,yanma,0,1,6,5,5,2,Generation II,Insecte,Attaque,223,266,193,193,13,1,193,2,2,7,7,380
45,1,78,70,45,75,8,,0,95,,0,4,2,2,2,2,0,20,12,2,193,193,generation-ii,yanma,yanma,0,1,6,5,5,2,Generation II,Insecte,Défense,223,266,193,193,13,1,193,3,3,7,7,380
75,1,78,70,75,75,8,,0,95,,0,4,2,2,2,2,0,20,12,2,193,193,generation-ii,yanma,yanma,0,1,6,5,5,2,Generation II,Insecte,Attaque Spéciale,223,266,193,193,13,1,193,4,4,7,7,380
45,1,78,70,45,75,8,,0,95,,0,4,2,2,2,2,0,20,12,2,193,193,generation-ii,yanma,yanma,0,1,6,5,5,2,Generation II,Insecte,Défense Spéciale,223,266,193,193,13,1,193,5,5,7,7,380
95,1,78,70,95,75,8,,1,95,,0,4,2,2,2,2,0,20,12,2,193,193,generation-ii,yanma,yanma,0,1,6,5,5,2,Generation II,Insecte,Vitesse,223,266,193,193,13,1,193,6,6,7,7,380
55,1,42,70,55,255,2,18,1,96,,0,4,2,2,2,9,1,20,4,2,194,194,generation-ii,wooper,wooper,0,1,6,5,5,2,Generation II,Eau,PV,225,268,194,194,7,1,194,1,1,11,11,85
45,1,42,70,45,255,2,18,0,96,,0,4,2,2,2,9,1,20,4,2,194,194,generation-ii,wooper,wooper,0,1,6,5,5,2,Generation II,Eau,Attaque,225,268,194,194,7,1,194,2,2,11,11,85
45,1,42,70,45,255,2,18,0,96,,0,4,2,2,2,9,1,20,4,2,194,194,generation-ii,wooper,wooper,0,1,6,5,5,2,Generation II,Eau,Défense,225,268,194,194,7,1,194,3,3,11,11,85
25,1,42,70,25,255,2,18,0,96,,0,4,2,2,2,9,1,20,4,2,194,194,generation-ii,wooper,wooper,0,1,6,5,5,2,Generation II,Eau,Attaque Spéciale,225,268,194,194,7,1,194,4,4,11,11,85
25,1,42,70,25,255,2,18,0,96,,0,4,2,2,2,9,1,20,4,2,194,194,generation-ii,wooper,wooper,0,1,6,5,5,2,Generation II,Eau,Défense Spéciale,225,268,194,194,7,1,194,5,5,11,11,85
15,1,42,70,15,255,2,18,0,96,,0,4,2,2,2,9,1,20,4,2,194,194,generation-ii,wooper,wooper,0,1,6,5,5,2,Generation II,Eau,Vitesse,225,268,194,194,7,1,194,6,6,11,11,85
95,1,151,70,95,90,2,19,2,96,194,0,4,2,2,2,9,1,20,14,2,195,195,generation-ii,quagsire,quagsire,0,1,6,5,5,2,Generation II,Eau,PV,226,269,195,195,6,1,195,1,1,11,11,750
85,1,151,70,85,90,2,19,0,96,194,0,4,2,2,2,9,1,20,14,2,195,195,generation-ii,quagsire,quagsire,0,1,6,5,5,2,Generation II,Eau,Attaque,226,269,195,195,6,1,195,2,2,11,11,750
85,1,151,70,85,90,2,19,0,96,194,0,4,2,2,2,9,1,20,14,2,195,195,generation-ii,quagsire,quagsire,0,1,6,5,5,2,Generation II,Eau,Défense,226,269,195,195,6,1,195,3,3,11,11,750
65,1,151,70,65,90,2,19,0,96,194,0,4,2,2,2,9,1,20,14,2,195,195,generation-ii,quagsire,quagsire,0,1,6,5,5,2,Generation II,Eau,Attaque Spéciale,226,269,195,195,6,1,195,4,4,11,11,750
65,1,151,70,65,90,2,19,0,96,194,0,4,2,2,2,9,1,20,14,2,195,195,generation-ii,quagsire,quagsire,0,1,6,5,5,2,Generation II,Eau,Défense Spéciale,226,269,195,195,6,1,195,5,5,11,11,750
35,1,151,70,35,90,2,19,0,96,194,0,4,2,2,2,9,1,20,14,2,195,195,generation-ii,quagsire,quagsire,0,1,6,5,5,2,Generation II,Eau,Vitesse,226,269,195,195,6,1,195,6,6,11,11,750
65,1,184,70,65,45,7,5,0,67,133,0,1,2,2,2,8,0,35,9,2,196,196,generation-ii,espeon,espeon,0,1,6,5,5,2,Generation II,Psy,PV,161,200,196,196,8,1,196,1,1,14,14,265
65,1,184,70,65,45,7,5,0,67,133,0,1,2,2,2,8,0,35,9,2,196,196,generation-ii,espeon,espeon,0,1,6,5,5,2,Generation II,Psy,Attaque,161,200,196,196,8,1,196,2,2,14,14,265
60,1,184,70,60,45,7,5,0,67,133,0,1,2,2,2,8,0,35,9,2,196,196,generation-ii,espeon,espeon,0,1,6,5,5,2,Generation II,Psy,Défense,161,200,196,196,8,1,196,3,3,14,14,265
130,1,184,70,130,45,7,5,2,67,133,0,1,2,2,2,8,0,35,9,2,196,196,generation-ii,espeon,espeon,0,1,6,5,5,2,Generation II,Psy,Attaque Spéciale,161,200,196,196,8,1,196,4,4,14,14,265
95,1,184,70,95,45,7,5,0,67,133,0,1,2,2,2,8,0,35,9,2,196,196,generation-ii,espeon,espeon,0,1,6,5,5,2,Generation II,Psy,Défense Spéciale,161,200,196,196,8,1,196,5,5,14,14,265
110,1,184,70,110,45,7,5,0,67,133,0,1,2,2,2,8,0,35,9,2,196,196,generation-ii,espeon,espeon,0,1,6,5,5,2,Generation II,Psy,Vitesse,161,200,196,196,8,1,196,6,6,14,14,265
95,1,184,35,95,45,1,6,0,67,133,0,1,2,2,2,8,0,35,10,2,197,197,generation-ii,umbreon,umbreon,0,1,6,5,5,2,Generation II,Ténèbres,PV,162,201,197,197,8,1,197,1,1,17,17,270
65,1,184,35,65,45,1,6,0,67,133,0,1,2,2,2,8,0,35,10,2,197,197,generation-ii,umbreon,umbreon,0,1,6,5,5,2,Generation II,Ténèbres,Attaque,162,201,197,197,8,1,197,2,2,17,17,270
110,1,184,35,110,45,1,6,0,67,133,0,1,2,2,2,8,0,35,10,2,197,197,generation-ii,umbreon,umbreon,0,1,6,5,5,2,Generation II,Ténèbres,Défense,162,201,197,197,8,1,197,3,3,17,17,270
60,1,184,35,60,45,1,6,0,67,133,0,1,2,2,2,8,0,35,10,2,197,197,generation-ii,umbreon,umbreon,0,1,6,5,5,2,Generation II,Ténèbres,Attaque Spéciale,162,201,197,197,8,1,197,4,4,17,17,270
130,1,184,35,130,45,1,6,2,67,133,0,1,2,2,2,8,0,35,10,2,197,197,generation-ii,umbreon,umbreon,0,1,6,5,5,2,Generation II,Ténèbres,Défense Spéciale,162,201,197,197,8,1,197,5,5,17,17,270
65,1,184,35,65,45,1,6,0,67,133,0,1,2,2,2,8,0,35,10,2,197,197,generation-ii,umbreon,umbreon,0,1,6,5,5,2,Generation II,Ténèbres,Vitesse,162,201,197,197,8,1,197,6,6,17,17,270
60,1,81,35,60,30,1,,0,97,,0,4,2,2,4,2,1,20,5,2,198,198,generation-ii,murkrow,murkrow,0,1,6,5,5,2,Generation II,Ténèbres,PV,227,270,198,198,9,1,198,1,1,17,17,21
85,1,81,35,85,30,1,,0,97,,0,4,2,2,4,2,1,20,5,2,198,198,generation-ii,murkrow,murkrow,0,1,6,5,5,2,Generation II,Ténèbres,Attaque,227,270,198,198,9,1,198,2,2,17,17,21
42,1,81,35,42,30,1,,0,97,,0,4,2,2,4,2,1,20,5,2,198,198,generation-ii,murkrow,murkrow,0,1,6,5,5,2,Generation II,Ténèbres,Défense,227,270,198,198,9,1,198,3,3,17,17,21
85,1,81,35,85,30,1,,0,97,,0,4,2,2,4,2,1,20,5,2,198,198,generation-ii,murkrow,murkrow,0,1,6,5,5,2,Generation II,Ténèbres,Attaque Spéciale,227,270,198,198,9,1,198,4,4,17,17,21
42,1,81,35,42,30,1,,0,97,,0,4,2,2,4,2,1,20,5,2,198,198,generation-ii,murkrow,murkrow,0,1,6,5,5,2,Generation II,Ténèbres,Défense Spéciale,227,270,198,198,9,1,198,5,5,17,17,21
91,1,81,35,91,30,1,,1,97,,0,4,2,2,4,2,1,20,5,2,198,198,generation-ii,murkrow,murkrow,0,1,6,5,5,2,Generation II,Ténèbres,Vitesse,227,270,198,198,9,1,198,6,6,17,17,21
95,1,172,70,95,70,6,,0,33,79,0,4,2,2,2,9,0,20,20,2,199,199,generation-ii,slowking,slowking,0,1,6,5,5,2,Generation II,Eau,PV,87,116,199,199,6,1,199,1,1,11,11,795
75,1,172,70,75,70,6,,0,33,79,0,4,2,2,2,9,0,20,20,2,199,199,generation-ii,slowking,slowking,0,1,6,5,5,2,Generation II,Eau,Attaque,87,116,199,199,6,1,199,2,2,11,11,795
80,1,172,70,80,70,6,,0,33,79,0,4,2,2,2,9,0,20,20,2,199,199,generation-ii,slowking,slowking,0,1,6,5,5,2,Generation II,Eau,Défense,87,116,199,199,6,1,199,3,3,11,11,795
100,1,172,70,100,70,6,,0,33,79,0,4,2,2,2,9,0,20,20,2,199,199,generation-ii,slowking,slowking,0,1,6,5,5,2,Generation II,Eau,Attaque Spéciale,87,116,199,199,6,1,199,4,4,11,11,795
110,1,172,70,110,70,6,,3,33,79,0,4,2,2,2,9,0,20,20,2,199,199,generation-ii,slowking,slowking,0,1,6,5,5,2,Generation II,Eau,Défense Spéciale,87,116,199,199,6,1,199,5,5,11,11,795
30,1,172,70,30,70,6,,0,33,79,0,4,2,2,2,9,0,20,20,2,199,199,generation-ii,slowking,slowking,0,1,6,5,5,2,Generation II,Eau,Vitesse,87,116,199,199,6,1,199,6,6,11,11,795
60,1,87,35,60,45,4,183,0,98,,0,4,2,2,3,1,0,25,7,2,200,200,generation-ii,misdreavus,misdreavus,0,1,6,5,5,2,Generation II,Spectre,PV,229,272,200,200,1,1,200,1,1,8,8,10
60,1,87,35,60,45,4,183,0,98,,0,4,2,2,3,1,0,25,7,2,200,200,generation-ii,misdreavus,misdreavus,0,1,6,5,5,2,Generation II,Spectre,Attaque,229,272,200,200,1,1,200,2,2,8,8,10
60,1,87,35,60,45,4,183,0,98,,0,4,2,2,3,1,0,25,7,2,200,200,generation-ii,misdreavus,misdreavus,0,1,6,5,5,2,Generation II,Spectre,Défense,229,272,200,200,1,1,200,3,3,8,8,10
85,1,87,35,85,45,4,183,0,98,,0,4,2,2,3,1,0,25,7,2,200,200,generation-ii,misdreavus,misdreavus,0,1,6,5,5,2,Generation II,Spectre,Attaque Spéciale,229,272,200,200,1,1,200,4,4,8,8,10
85,1,87,35,85,45,4,183,1,98,,0,4,2,2,3,1,0,25,7,2,200,200,generation-ii,misdreavus,misdreavus,0,1,6,5,5,2,Generation II,Spectre,Défense Spéciale,229,272,200,200,1,1,200,5,5,8,8,10
